0.22856671;-5.63913584;-0.00000501
3.31108952;-5.47354555;-0.00000501
-2.84708238;-5.50464010;-0.00000501
6.37315702;-2.96171594;-0.00000501
11.96868134;-3.17001534;-0.00000501
-12.10214329;-3.32154799;-0.00000501
-6.50116014;-2.78519011;-0.00000501
3.23540902;-5.49168587;-0.00000501
3.14856172;-5.51191187;-0.00000501
3.04856777;-5.53435564;-0.00000501
2.93137884;-5.56054926;-0.00000501
2.79711199;-5.58809566;-0.00000501
2.64674735;-5.61438990;-0.00000501
2.48803020;-5.64214849;-0.00000501
2.32266378;-5.67229939;-0.00000501
2.15316868;-5.70108271;-0.00000501
1.97854948;-5.71645308;-0.00000501
1.79960513;-5.71759462;-0.00000501
1.61708999;-5.70887566;-0.00000501
1.43455768;-5.69594336;-0.00000501
1.25349581;-5.68238831;-0.00000501
1.07461405;-5.67061520;-0.00000501
0.90025169;-5.66051102;-0.00000501
0.72754234;-5.65245819;-0.00000501
0.55824989;-5.64692307;-0.00000501
0.39200509;-5.64335537;-0.00000501
0.06741416;-5.63425350;-0.00000501
-0.09197915;-5.62880182;-0.00000501
-0.25022691;-5.62274647;-0.00000501
-0.40666395;-5.61435604;-0.00000501
-0.56215781;-5.61314726;-0.00000501
-0.71811074;-5.61610508;-0.00000501
-0.87353057;-5.62273598;-0.00000501
-1.02661157;-5.63284779;-0.00000501
-1.17902279;-5.64606953;-0.00000501
-1.33075476;-5.66130733;-0.00000501
-1.48367929;-5.67774677;-0.00000501
-1.63537598;-5.69295835;-0.00000501
-1.78750849;-5.70262051;-0.00000501
-1.94027615;-5.71069574;-0.00000501
-2.09160638;-5.71120596;-0.00000501
-2.23995876;-5.70121098;-0.00000501
-2.38267231;-5.67764425;-0.00000501
-2.51772881;-5.64656687;-0.00000501
-2.64279985;-5.60967636;-0.00000501
-2.75545764;-5.56640863;-0.00000501
11.59649563;-3.15742135;-0.00000501
11.22773361;-3.14455795;-0.00000501
10.86765099;-3.13161945;-0.00000501
10.52048016;-3.11909795;-0.00000501
10.18309689;-3.10626507;-0.00000501
9.85631561;-3.09398532;-0.00000501
9.53952217;-3.08156180;-0.00000501
9.23333168;-3.06948519;-0.00000501
8.93397522;-3.05765343;-0.00000501
8.64397621;-3.04601812;-0.00000501
8.36272335;-3.03460073;-0.00000501
8.08920002;-3.02386260;-0.00000501
7.82410145;-3.01312208;-0.00000501
7.56603765;-3.00304413;-0.00000501
7.31520700;-2.99347639;-0.00000501
7.07037640;-2.98420310;-0.00000501
6.83198977;-2.97592449;-0.00000501
6.59931517;-2.96818352;-0.00000501
-6.73292398;-2.78953266;-0.00000501
-6.97236872;-2.79985619;-0.00000501
-7.21449947;-2.81532717;-0.00000501
-7.46412039;-2.83490515;-0.00000501
-7.71621561;-2.85799026;-0.00000501
-7.97419024;-2.88347292;-0.00000501
-8.24134827;-2.91113710;-0.00000501
-8.51255608;-2.94034505;-0.00000501
-8.79112816;-2.97056651;-0.00000501
-9.07813358;-3.00174236;-0.00000501
-9.37538052;-3.03384686;-0.00000501
-9.67840958;-3.06627798;-0.00000501
-9.99403572;-3.09991264;-0.00000501
-10.31756115;-3.13387728;-0.00000501
-10.65353012;-3.16907549;-0.00000501
-11.00090504;-3.20477009;-0.00000501
-11.35646152;-3.24134636;-0.00000501
-11.72296524;-3.27745819;-0.00000501
-2.92331123;-5.43693256;-0.00000501
-2.98896885;-5.36626673;-0.00000501
-3.04208136;-5.29044247;-0.00000501
-3.08395505;-5.20743465;-0.00000501
-3.10832953;-5.11158514;-0.00000501
-3.11880994;-5.00293970;-0.00000501
-3.12399530;-4.87893248;-0.00000501
-3.13142753;-4.73839951;-0.00000501
-3.15407538;-4.58370161;-0.00000501
-3.19655395;-4.42289495;-0.00000501
-3.25582504;-4.26202726;-0.00000501
-3.32844973;-4.10512877;-0.00000501
-3.41406298;-3.95167542;-0.00000501
-3.51033354;-3.79937410;-0.00000501
-3.61883497;-3.64865923;-0.00000501
-3.74536896;-3.50334883;-0.00000501
-3.89273119;-3.37062693;-0.00000501
-4.05620813;-3.25336647;-0.00000501
-4.22962427;-3.15290093;-0.00000501
-4.41277742;-3.06596279;-0.00000501
-4.60109663;-2.99394345;-0.00000501
-4.79615927;-2.93357372;-0.00000501
-4.99596977;-2.88495064;-0.00000501
-5.20133972;-2.84902954;-0.00000501
-5.41087008;-2.82381225;-0.00000501
-5.62141275;-2.80738235;-0.00000501
-5.83508730;-2.79732609;-0.00000501
-6.05227137;-2.78981447;-0.00000501
-6.27418089;-2.78506708;-0.00000501
6.15007544;-2.95635724;-0.00000501
5.93135118;-2.95224977;-0.00000501
5.71722031;-2.94971275;-0.00000501
5.50660324;-2.94941425;-0.00000501
5.29893732;-2.95063210;-0.00000501
5.09339714;-2.95540237;-0.00000501
4.88930273;-2.96371984;-0.00000501
4.68724346;-2.98141432;-0.00000501
4.48496723;-3.01185560;-0.00000501
4.27963257;-3.05704165;-0.00000501
4.06964350;-3.12133598;-0.00000501
3.86279202;-3.22202492;-0.00000501
3.67321062;-3.36939669;-0.00000501
3.52860212;-3.56701374;-0.00000501
3.44643831;-3.79280949;-0.00000501
3.41767263;-4.01941252;-0.00000501
3.42759800;-4.23529339;-0.00000501
3.46176791;-4.43486214;-0.00000501
3.50816178;-4.61242247;-0.00000501
3.54886603;-4.77046680;-0.00000501
3.57779479;-4.90646315;-0.00000501
3.59084558;-5.02222157;-0.00000501
3.58915997;-5.11839056;-0.00000501
3.57436490;-5.19894505;-0.00000501
3.55458426;-5.26891470;-0.00000501
3.51866317;-5.32429171;-0.00000501
3.47088671;-5.36684799;-0.00000501
3.42584634;-5.41231537;-0.00000501
3.37802720;-5.45578098;-0.00000501
