0.07300866;-1.66455388;-0.00000381
3.36753130;-1.00670981;-0.00000381
-3.08753824;-0.41404366;-0.00000381
-6.31588840;1.55786514;-0.00000381
6.53530216;1.18546438;-0.00000381
12.08819485;0.83488560;-0.00000381
-11.89384174;1.43645668;-0.00000381
0.25442326;-1.67751956;-0.00000381
0.43375087;-1.69101357;-0.00000381
0.61162531;-1.70426941;-0.00000381
0.78780091;-1.71706676;-0.00000381
0.96275842;-1.73086762;-0.00000381
1.13917994;-1.74541688;-0.00000381
1.31573176;-1.76094770;-0.00000381
1.49226570;-1.77590609;-0.00000381
1.66988301;-1.78703094;-0.00000381
1.85037446;-1.79372573;-0.00000381
2.03333354;-1.78969264;-0.00000381
2.21622944;-1.76555657;-0.00000381
2.39992428;-1.72821021;-0.00000381
2.58349705;-1.68606615;-0.00000381
2.76507854;-1.63252425;-0.00000381
2.94207478;-1.57075071;-0.00000381
3.11905289;-1.49769855;-0.00000381
3.28376436;-1.38450408;-0.00000381
3.35913515;-1.19791579;-0.00000381
-0.10721773;-1.65443802;-0.00000381
-0.29004848;-1.64403415;-0.00000381
-0.47214890;-1.63317347;-0.00000381
-0.65469623;-1.62206459;-0.00000381
-0.83859575;-1.61035728;-0.00000381
-1.02235377;-1.60002851;-0.00000381
-1.20676887;-1.59023213;-0.00000381
-1.39268982;-1.58250093;-0.00000381
-1.57700837;-1.57546830;-0.00000381
-1.76427543;-1.56895447;-0.00000381
-1.95150650;-1.56170344;-0.00000381
-2.14203119;-1.55298996;-0.00000381
-2.33398676;-1.53773355;-0.00000381
-2.52945614;-1.50173998;-0.00000381
-2.72647524;-1.44264627;-0.00000381
-2.90733147;-1.33148623;-0.00000381
-3.05487061;-1.17833471;-0.00000381
-3.14194632;-0.98798466;-0.00000381
-3.18513012;-0.78843236;-0.00000381
-3.14808750;-0.59368658;-0.00000381
6.75366640;1.17105448;-0.00000381
6.97869492;1.15560246;-0.00000381
7.21088696;1.13908827;-0.00000381
7.44997215;1.12163424;-0.00000381
7.69882536;1.10347784;-0.00000381
7.95527792;1.08494937;-0.00000381
8.21696854;1.06597185;-0.00000381
8.48628712;1.04706228;-0.00000381
8.76683998;1.02764535;-0.00000381
9.05317879;1.00847697;-0.00000381
9.34970284;0.98905873;-0.00000381
9.65611649;0.96948218;-0.00000381
9.97221661;0.95003927;-0.00000381
10.30093098;0.93029976;-0.00000381
10.63665962;0.91090155;-0.00000381
10.98373127;0.89123201;-0.00000381
11.34294891;0.87170374;-0.00000381
11.71186638;0.85167217;-0.00000381
-11.51722717;1.43890178;-0.00000381
-11.14746094;1.44509697;-0.00000381
-10.78574944;1.45095718;-0.00000381
-10.43558121;1.45747948;-0.00000381
-10.09708214;1.46418142;-0.00000381
-9.77016258;1.47133470;-0.00000381
-9.45061684;1.47880507;-0.00000381
-9.14335918;1.48659205;-0.00000381
-8.84255505;1.49471772;-0.00000381
-8.55355072;1.50300550;-0.00000381
-8.27062511;1.51168442;-0.00000381
-7.99631596;1.52051163;-0.00000381
-7.73248482;1.52924895;-0.00000381
-7.47683239;1.53817987;-0.00000381
-7.22944832;1.54576695;-0.00000381
-6.99005938;1.55201316;-0.00000381
-6.75793934;1.55707324;-0.00000381
-6.53333950;1.56003714;-0.00000381
-6.10553551;1.55228078;-0.00000381
-5.90171099;1.54184318;-0.00000381
-5.70261288;1.52779055;-0.00000381
-5.51007223;1.50970054;-0.00000381
-5.32368660;1.48907232;-0.00000381
-5.14358521;1.46342206;-0.00000381
-4.97092676;1.43645072;-0.00000381
-4.80558968;1.40724993;-0.00000381
-4.64646864;1.37502944;-0.00000381
-4.49666691;1.33891749;-0.00000381
-4.35649395;1.29734325;-0.00000381
-4.22572327;1.25307560;-0.00000381
-4.10668659;1.20469785;-0.00000381
-3.99778223;1.15324330;-0.00000381
-3.90146017;1.09897280;-0.00000381
-3.81629086;1.04173660;-0.00000381
-3.73870659;0.98124564;-0.00000381
-3.66926003;0.91391373;-0.00000381
-3.60223293;0.84242618;-0.00000381
-3.53507948;0.76843584;-0.00000381
-3.46543121;0.68939877;-0.00000381
-3.39251232;0.60382915;-0.00000381
-3.31455088;0.51398277;-0.00000381
-3.23535347;0.41872191;-0.00000381
-3.15021706;0.31979871;-0.00000381
-3.06542969;0.21145999;-0.00000381
-2.99948311;0.08096933;-0.00000381
-2.97989750;-0.07711196;-0.00000381
-3.01325655;-0.24659467;-0.00000381
3.35654068;-0.82411051;-0.00000381
3.34490681;-0.64968038;-0.00000381
3.34332800;-0.48187780;-0.00000381
3.35485601;-0.32091689;-0.00000381
3.37112999;-0.16596985;-0.00000381
3.40089703;-0.01798272;-0.00000381
3.44824266;0.11959076;-0.00000381
3.49778032;0.25012314;-0.00000381
3.56379890;0.36111009;-0.00000381
3.62808180;0.46407557;-0.00000381
3.70350695;0.54983628;-0.00000381
3.77606916;0.63223779;-0.00000381
3.85944319;0.70421112;-0.00000381
3.94541931;0.77816439;-0.00000381
4.03964281;0.84846616;-0.00000381
4.14475489;0.91502261;-0.00000381
4.26458359;0.97801828;-0.00000381
4.39791870;1.03649700;-0.00000381
4.54315329;1.08902776;-0.00000381
4.69871998;1.13440013;-0.00000381
4.85913897;1.17027164;-0.00000381
5.02553511;1.19340110;-0.00000381
5.19667482;1.20792985;-0.00000381
5.37351942;1.21512806;-0.00000381
5.55365658;1.21916711;-0.00000381
5.73530817;1.21961737;-0.00000381
5.92422771;1.21561098;-0.00000381
6.12047148;1.20817471;-0.00000381
6.32429695;1.19791806;-0.00000381
